,Title,Abstract
197,Effect of aging on the human myometrium at single-cell resolution,"Age-associated myometrial dysfunction can prompt complications during pregnancy and labor, which is one of the factors contributing to the 7.8-fold increase in maternal mortality in women over 40. Using single-cell/single-nucleus RNA sequencing and spatial transcriptomics, we have constructed a cellular atlas of the aging myometrium from 186,120 cells across twenty perimenopausal and postmenopausal women. We identify 23 myometrial cell subpopulations, including contractile and venous capillary cells as well as immune-modulated fibroblasts. Myometrial aging leads to fewer contractile capillary cells, a reduced level of ion channel expression in smooth muscle cells, and impaired gene expression in endothelial, smooth muscle, fibroblast, perivascular, and immune cells. We observe altered myometrial cell-to-cell communication as an aging hallmark, which associated with the loss of 25 signaling pathways, including those related to angiogenesis, tissue repair, contractility, immunity, and nervous system regulation. These insights may contribute to a better understanding of the complications faced by older individuals during pregnancy and labor."
198,scDisInFact: disentangled learning for integration and prediction of multi-batch multi-condition single-cell RNA-sequencing data,"Single-cell RNA-sequencing (scRNA-seq) has been widely used for disease studies, where sample batches are collected from donors under different conditions including demographic groups, disease stages, and drug treatments. It is worth noting that the differences among sample batches in such a study are a mixture of technical confounders caused by batch effect and biological variations caused by condition effect. However, current batch effect removal methods often eliminate both technical batch effect and meaningful condition effect, while perturbation prediction methods solely focus on condition effect, resulting in inaccurate gene expression predictions due to unaccounted batch effect. Here we introduce scDisInFact, a deep learning framework that models both batch effect and condition effect in scRNA-seq data. scDisInFact learns latent factors that disentangle condition effect from batch effect, enabling it to simultaneously perform three tasks: batch effect removal, condition-associated key gene detection, and perturbation prediction. We evaluate scDisInFact on both simulated and real datasets, and compare its performance with baseline methods for each task. Our results demonstrate that scDisInFact outperforms existing methods that focus on individual tasks, providing a more comprehensive and accurate approach for integrating and predicting multi-batch multi-condition single-cell RNA-sequencing data."
199,"Longitudinal quantification of 
Bifidobacterium longum
 subsp. 
infantis
 reveals late colonization in the infant gut independent of maternal milk HMO composition","Breast milk contains human milk oligosaccharides (HMOs) that cannot be digested by infants, yet nourish their developing gut microbiome. While 
Bifidobacterium
 are the best-known utilizers of individual HMOs, a longitudinal study examining the evolving microbial community at high-resolution coupled with mothers’ milk HMO composition is lacking. Here, we developed a high-throughput method to quantify 
Bifidobacterium longum
 subsp. 
infantis (BL. infantis)
, a proficient HMO-utilizer, and applied it to a longitudinal cohort consisting of 21 mother-infant dyads. We observed substantial changes in the infant gut microbiome over the course of several months, while the HMO composition in mothers’ milk remained relatively stable. Although 
Bifidobacterium
 species significantly influenced sample variation, no specific HMOs correlated with 
Bifidobacterium
 species abundance. Surprisingly, we found that 
BL. infantis
 colonization began late in the breastfeeding period both in our cohort and in other geographic locations, highlighting the importance of focusing on 
BL. infantis
 dynamics in the infant gut."
200,Single-cell analysis of psoriasis resolution demonstrates an inflammatory fibroblast state targeted by IL-23 blockade,"Biologic therapies targeting the IL-23/IL-17 axis have transformed the treatment of psoriasis. However, the early mechanisms of action of these drugs remain poorly understood. Here, we perform longitudinal single-cell RNA-sequencing in affected individuals receiving IL-23 inhibitor therapy. By profiling skin at baseline, day 3 and day 14 of treatment, we demonstrate that IL-23 blockade causes marked gene expression shifts, with fibroblast and myeloid populations displaying the most extensive changes at day 3. We also identify a transient 
WNT5A
+
/IL24+
 fibroblast state, which is only detectable in lesional skin. 
In-silico
 and in-vitro studies indicate that signals stemming from these 
WNT5A
+
/IL24+
 fibroblasts upregulate multiple inflammatory genes in keratinocytes. Importantly, the abundance of 
WNT5A
+
/IL24+
 fibroblasts is significantly reduced after treatment. This observation is validated 
in-silico
, by deconvolution of multiple transcriptomic datasets, and experimentally, by RNA in-situ hybridization. These findings demonstrate that the evolution of inflammatory fibroblast states is a key feature of resolving psoriasis skin."
201,Semi-supervised integration of single-cell transcriptomics data,"Batch effects in single-cell RNA-seq data pose a significant challenge for comparative analyses across samples, individuals, and conditions. Although batch effect correction methods are routinely applied, data integration often leads to overcorrection and can result in the loss of biological variability. In this work we present STACAS, a batch correction method for scRNA-seq that leverages prior knowledge on cell types to preserve biological variability upon integration. Through an open-source benchmark, we show that semi-supervised STACAS outperforms state-of-the-art unsupervised methods, as well as supervised methods such as scANVI and scGen. STACAS scales well to large datasets and is robust to incomplete and imprecise input cell type labels, which are commonly encountered in real-life integration tasks. We argue that the incorporation of prior cell type information should be a common practice in single-cell data integration, and we provide a flexible framework for semi-supervised batch effect correction."
202,Utility of long-read sequencing for All of Us,"The All of Us (AoU) initiative aims to sequence the genomes of over one million Americans from diverse ethnic backgrounds to improve personalized medical care. In a recent technical pilot, we compare the performance of traditional short-read sequencing with long-read sequencing in a small cohort of samples from the HapMap project and two AoU control samples representing eight datasets. Our analysis reveals substantial differences in the ability of these technologies to accurately sequence complex medically relevant genes, particularly in terms of gene coverage and pathogenic variant identification. We also consider the advantages and challenges of using low coverage sequencing to increase sample numbers in large cohort analysis. Our results show that HiFi reads produce the most accurate results for both small and large variants. Further, we present a cloud-based pipeline to optimize SNV, indel and SV calling at scale for long-reads analysis. These results lead to widespread improvements across AoU."
203,Single-cell multiomics decodes regulatory programs for mouse secondary palate development,"Perturbations in gene regulation during palatogenesis can lead to cleft palate, which is among the most common congenital birth defects. Here, we perform single-cell multiome sequencing and profile chromatin accessibility and gene expression simultaneously within the same cells (
n
 = 36,154) isolated from mouse secondary palate across embryonic days (E) 12.5, E13.5, E14.0, and E14.5. We construct five trajectories representing continuous differentiation of cranial neural crest-derived multipotent cells into distinct lineages. By linking open chromatin signals to gene expression changes, we characterize the underlying lineage-determining transcription factors. In silico perturbation analysis identifies transcription factors SHOX2 and MEOX2 as important regulators of the development of the anterior and posterior palate, respectively. In conclusion, our study charts epigenetic and transcriptional dynamics in palatogenesis, serving as a valuable resource for further cleft palate research."
204,Trajectory inference across multiple conditions with condiments,"In single-cell RNA sequencing (scRNA-Seq), gene expression is assessed individually for each cell, allowing the investigation of developmental processes, such as embryogenesis and cellular differentiation and regeneration, at unprecedented resolution. In such dynamic biological systems, cellular states form a continuum, e.g., for the differentiation of stem cells into mature cell types. This process is often represented via a trajectory in a reduced-dimensional representation of the scRNA-Seq dataset. While many methods have been suggested for trajectory inference, it is often unclear how to handle multiple biological groups or conditions, e.g., inferring and comparing the differentiation trajectories of wild-type and knock-out stem cell populations. In this manuscript, we present 
condiments
, a method for the inference and downstream interpretation of cell trajectories across multiple conditions. Our framework allows the interpretation of differences between conditions at the trajectory, cell population, and gene expression levels. We start by integrating datasets from multiple conditions into a single trajectory. By comparing the cell’s conditions along the trajectory’s path, we can detect large-scale changes, indicative of differential progression or fate selection. We also demonstrate how to detect subtler changes by finding genes that exhibit different behaviors between these conditions along a differentiation path."
205,scPerturb: harmonized single-cell perturbation data,"Analysis across a growing number of single-cell perturbation datasets is hampered by poor data interoperability. To facilitate development and benchmarking of computational methods, we collect a set of 44 publicly available single-cell perturbation–response datasets with molecular readouts, including transcriptomics, proteomics and epigenomics. We apply uniform quality control pipelines and harmonize feature annotations. The resulting information resource, scPerturb, enables development and testing of computational methods, and facilitates comparison and integration across datasets. We describe energy statistics (E-statistics) for quantification of perturbation effects and significance testing, and demonstrate E-distance as a general distance measure between sets of single-cell expression profiles. We illustrate the application of E-statistics for quantifying similarity and efficacy of perturbations. The perturbation–response datasets and E-statistics computation software are publicly available at scperturb.org. This work provides an information resource for researchers working with single-cell perturbation data and recommendations for experimental design, including optimal cell counts and read depth."
206,SiFT: uncovering hidden biological processes by probabilistic filtering of single-cell data,"Cellular populations simultaneously encode multiple biological attributes, including spatial configuration, temporal trajectories, and cell-cell interactions. Some of these signals may be overshadowed by others and harder to recover, despite the great progress made to computationally reconstruct biological processes from single-cell data. To address this, we present SiFT, a kernel-based projection method for filtering biological signals in single-cell data, thus uncovering underlying biological processes. SiFT applies to a wide range of tasks, from the removal of unwanted variation in the data to revealing hidden biological structures. We demonstrate how SiFT enhances the liver circadian signal by filtering spatial zonation, recovers regenerative cell subpopulations in spatially-resolved liver data, and exposes COVID-19 disease-related cells, pathways, and dynamics by filtering healthy reference signals. SiFT performs the correction at the gene expression level, can scale to large datasets, and compares favorably to state-of-the-art methods."
207,"Single-cell transcriptome analysis of epithelial, immune, and stromal signatures and interactions in human ovarian cancer","A comprehensive investigation of ovarian cancer (OC) progression at the single-cell level is crucial for enhancing our understanding of the disease, as well as for the development of better diagnoses and treatments. Here, over half a million single-cell transcriptome data were collected from 84 OC patients across all clinical stages. Through integrative analysis, we identified heterogeneous epithelial-immune-stromal cellular compartments and their interactions in the OC microenvironment. The epithelial cells displayed clinical subtype features with functional variance. A significant increase in distinct T cell subtypes was identified including Tregs and CD8+ exhausted T cells from stage IC2. Additionally, we discovered antigen-presenting cancer-associated fibroblasts (CAFs), with myofibroblastic CAFs (myCAFs) exhibiting enriched extracellular matrix (ECM) functionality linked to tumor progression at stage IC2. Furthermore, the NECTIN2-TIGIT ligand-receptor pair was identified to mediate T cells communicating with epithelial, fibroblast, endothelial, and other cell types. Knock-out of 
NECTIN2
 using CRISPR/Cas9 inhibited ovarian cancer cell (SKOV3) proliferation, and increased T cell proliferation when co-cultured. These findings shed light on the cellular compartments and functional aspects of OC, providing insights into the molecular mechanisms underlying stage IC2 and potential therapeutic strategies for OC."
208,Compositional and temporal division of labor modulates mixed sugar fermentation by an engineered yeast consortium,"Synthetic microbial communities have emerged as an attractive route for chemical bioprocessing. They are argued to be superior to single strains through microbial division of labor (DOL), but the exact mechanism by which DOL confers advantages remains unclear. Here, we utilize a synthetic 
Saccharomyces cerevisiae
 consortium along with mathematical modeling to achieve tunable mixed sugar fermentation to overcome the limitations of single-strain fermentation. The consortium involves two strains with each specializing in glucose or xylose utilization for ethanol production. By controlling initial community composition, DOL allows fine tuning of fermentation dynamics and product generation. By altering inoculation delay, DOL provides additional programmability to parallelly regulate fermentation characteristics and product yield. Mathematical models capture observed experimental findings and further offer guidance for subsequent fermentation optimization. This study demonstrates the functional potential of DOL in bioprocessing and provides insight into the rational design of engineered ecosystems for various applications."
209,Anti-correlated feature selection prevents false discovery of subpopulations in scRNAseq,"While sub-clustering cell-populations has become popular in single cell-omics, negative controls for this process are lacking. Popular feature-selection/clustering algorithms fail the null-dataset problem, allowing erroneous subdivisions of homogenous clusters until nearly each cell is called its own cluster. Using real and synthetic datasets, we find that anti-correlated gene selection reduces or eliminates erroneous subdivisions, increases marker-gene selection efficacy, and efficiently scales to millions of cells."
210,Emergence of periodic circumferential actin cables from the anisotropic fusion of actin nanoclusters during tubulogenesis,"The periodic circumferential cytoskeleton supports various tubular tissues. Radial expansion of the tube lumen causes anisotropic tensile stress, which can be exploited as a geometric cue. However, the molecular machinery linking anisotropy to robust circumferential patterning is poorly understood. Here, we aim to reveal the emergent process of circumferential actin cable formation in a 
Drosophila
 tracheal tube. During luminal expansion, sporadic actin nanoclusters emerge and exhibit circumferentially biased motion and fusion. RNAi screening reveals the formin family protein, DAAM, as an essential component responding to tissue anisotropy, and non-muscle myosin II as a component required for nanocluster fusion. An agent-based model simulation suggests that crosslinkers play a crucial role in nanocluster formation and cluster-to-cable transition occurs in response to mechanical anisotropy. Altogether, we propose that an actin nanocluster is an organizational unit that responds to stress in the cortical membrane and builds a higher-order cable structure."
211,Rational strain design with minimal phenotype perturbation,"Devising genetic interventions for desired cellular phenotypes remains challenging regarding time and resources. Kinetic models can accelerate this task by simulating metabolic responses to genetic perturbations. However, exhaustive design evaluations with kinetic models are computationally impractical, especially when targeting multiple enzymes. Here, we introduce a framework for efficiently scouting the design space while respecting cellular physiological requirements. The framework employs mixed-integer linear programming and nonlinear simulations with large-scale nonlinear kinetic models to devise genetic interventions while accounting for the network effects of these perturbations. Importantly, it ensures the engineered strain’s robustness by maintaining its phenotype close to that of the reference strain. The framework, applied to improve the anthranilate production in 
E. coli
, devises designs for experimental implementation, including eight previously experimentally validated targets. We expect this framework to play a crucial role in future design-build-test-learn cycles, significantly expediting the strain design compared to exhaustive design enumeration."
212,Human whole-exome genotype data for Alzheimer’s disease,"The heterogeneity of the whole-exome sequencing (WES) data generation methods present a challenge to a joint analysis. Here we present a bioinformatics strategy for joint-calling 20,504 WES samples collected across nine studies and sequenced using ten capture kits in fourteen sequencing centers in the Alzheimer’s Disease Sequencing Project. The joint-genotype called variant-called format (VCF) file contains only positions within the union of capture kits. The VCF was then processed specifically to account for the batch effects arising from the use of different capture kits from different studies. We identified 8.2 million autosomal variants. 96.82% of the variants are high-quality, and are located in 28,579 Ensembl transcripts. 41% of the variants are intronic and 1.8% of the variants are with CADD > 30, indicating they are of high predicted pathogenicity. Here we show our new strategy can generate high-quality data from processing these diversely generated WES samples. The improved ability to combine data sequenced in different batches benefits the whole genomics research community."
213,Ultraconserved bacteriophage genome sequence identified in 1300-year-old human palaeofaeces,"Bacteriophages are widely recognised as rapidly evolving biological entities. However, knowledge about ancient bacteriophages is limited. Here, we analyse DNA sequence datasets previously generated from ancient palaeofaeces and human gut-content samples, and identify an ancient phage genome nearly identical to present-day 
Mushuvirus mushu
, a virus that infects gut commensal bacteria. The DNA damage patterns of the genome are consistent with its ancient origin and, despite 1300 years of evolution, the ancient 
Mushuvirus
 genome shares 97.7% nucleotide identity with its modern counterpart, indicating a long-term relationship between the prophage and its host. In addition, we reconstruct and authenticate 297 other phage genomes from the last 5300 years, including those belonging to unknown families. Our findings demonstrate the feasibility of reconstructing ancient phage genome sequences, thus expanding the known virosphere and offering insights into phage-bacteria interactions spanning several millennia."
214,MARS an improved de novo peptide candidate selection method for non-canonical antigen target discovery in cancer,"Understanding the nature and extent of non-canonical human leukocyte antigen (HLA) presentation in tumour cells is a priority for target antigen discovery for the development of next generation immunotherapies in cancer. We here employ a de novo mass spectrometric sequencing approach with a refined, MHC-centric analysis strategy to detect non-canonical MHC-associated peptides specific to cancer without any prior knowledge of the target sequence from genomic or RNA sequencing data. Our strategy integrates 
M
HC binding rank, 
A
verage local confidence scores, and peptide 
R
etention time prediction for improved de novo candidate 
S
election; culminating in the machine learning model MARS. We benchmark our model on a large synthetic peptide library dataset and reanalysis of a published dataset of high-quality non-canonical MHC-associated peptide identifications in human cancer. We achieve almost 2-fold improvement for high quality spectral assignments in comparison to de novo sequencing alone with an estimated accuracy of above 85.7% when integrated with a stepwise peptide sequence mapping strategy. Finally, we utilize MARS to detect and validate lncRNA-derived peptides in human cervical tumour resections, demonstrating its suitability to discover novel, immunogenic, non-canonical peptide sequences in primary tumour tissue."
215,Segment anything in medical images,"Medical image segmentation is a critical component in clinical practice, facilitating accurate diagnosis, treatment planning, and disease monitoring. However, existing methods, often tailored to specific modalities or disease types, lack generalizability across the diverse spectrum of medical image segmentation tasks. Here we present MedSAM, a foundation model designed for bridging this gap by enabling universal medical image segmentation. The model is developed on a large-scale medical image dataset with 1,570,263 image-mask pairs, covering 10 imaging modalities and over 30 cancer types. We conduct a comprehensive evaluation on 86 internal validation tasks and 60 external validation tasks, demonstrating better accuracy and robustness than modality-wise specialist models. By delivering accurate and efficient segmentation across a wide spectrum of tasks, MedSAM holds significant potential to expedite the evolution of diagnostic tools and the personalization of treatment plans."
216,Molecular quantitative trait loci in reproductive tissues impact male fertility in cattle,"Breeding bulls are well suited to investigate inherited variation in male fertility because they are genotyped and their reproductive success is monitored through semen analyses and thousands of artificial inseminations. However, functional data from relevant tissues are lacking in cattle, which prevents fine-mapping fertility-associated genomic regions. Here, we characterize gene expression and splicing variation in testis, epididymis, and vas deferens transcriptomes of 118 mature bulls and conduct association tests between 414,667 molecular phenotypes and 21,501,032 genome-wide variants to identify 41,156 regulatory loci. We show broad consensus in tissue-specific and tissue-enriched gene expression between the three bovine tissues and their human and murine counterparts. Expression- and splicing-mediating variants are more than three times as frequent in testis than epididymis and vas deferens, highlighting the transcriptional complexity of testis. Finally, we identify genes (
WDR19
, 
SPATA16
, 
KCTD19
, 
ZDHHC1
) and molecular phenotypes that are associated with quantitative variation in male fertility through transcriptome-wide association and colocalization analyses."
217,Using big sequencing data to identify chronic SARS-Coronavirus-2 infections,"The evolution of SARS-Coronavirus-2 (SARS-CoV-2) has been characterized by the periodic emergence of highly divergent variants. One leading hypothesis suggests these variants may have emerged during chronic infections of immunocompromised individuals, but limited data from these cases hinders comprehensive analyses. Here, we harnessed millions of SARS-CoV-2 genomes to identify potential chronic infections and used language models (LM) to infer chronic-associated mutations. First, we mined the SARS-CoV-2 phylogeny and identified chronic-like clades with identical metadata (location, age, and sex) spanning over 21 days, suggesting a prolonged infection. We inferred 271 chronic-like clades, which exhibited characteristics similar to confirmed chronic infections. Chronic-associated mutations were often high-fitness immune-evasive mutations located in the spike receptor-binding domain (RBD), yet a minority were unique to chronic infections and absent in global settings. The probability of observing high-fitness RBD mutations was 10-20 times higher in chronic infections than in global transmission chains. The majority of RBD mutations in BA.1/BA.2 chronic-like clades bore predictive value, i.e., went on to display global success. Finally, we used our LM to infer hundreds of additional chronic-like clades in the absence of metadata. Our approach allows mining extensive sequencing data and providing insights into future evolutionary patterns of SARS-CoV-2."
218,Shifting patterns of dengue three years after Zika virus emergence in Brazil,"In 2015, the Zika virus (ZIKV) emerged in Brazil, leading to widespread outbreaks in Latin America. Following this, many countries in these regions reported a significant drop in the circulation of dengue virus (DENV), which resurged in 2018-2019. We examine age-specific incidence data to investigate changes in DENV epidemiology before and after the emergence of ZIKV. We observe that incidence of DENV was concentrated in younger individuals during resurgence compared to 2013-2015. This trend was more pronounced in Brazilian states that had experienced larger ZIKV outbreaks. Using a mathematical model, we show that ZIKV-induced cross-protection alone, often invoked to explain DENV decline across Latin America, cannot explain the observed age-shift without also assuming some form of disease enhancement. Our results suggest that a sudden accumulation of population-level immunity to ZIKV could suppress DENV and reduce the mean age of DENV incidence via both protective and disease-enhancing interactions."
219,Structure-guided discovery of anti-CRISPR and anti-phage defense proteins,"Bacteria use a variety of defense systems to protect themselves from phage infection. In turn, phages have evolved diverse counter-defense measures to overcome host defenses. Here, we use protein structural similarity and gene co-occurrence analyses to screen >66 million viral protein sequences and >330,000 metagenome-assembled genomes for the identification of anti-phage and counter-defense systems. We predict structures for ~300,000 proteins and perform large-scale, pairwise comparison to known anti-CRISPR (Acr) and anti-phage proteins to identify structural homologs that otherwise may not be uncovered using primary sequence search. This way, we identify a 
Bacteroidota
 phage Acr protein that inhibits Cas12a, and an 
Akkermansia muciniphila
 anti-phage defense protein, termed BxaP. Gene 
bxaP
 is found in loci encoding Bacteriophage Exclusion (BREX) and restriction-modification defense systems, but confers immunity independently. Our work highlights the advantage of combining protein structural features and gene co-localization information in studying host-phage interactions."
220,Distinguishing examples while building concepts in hippocampal and artificial networks,"The hippocampal subfield CA3 is thought to function as an auto-associative network that stores experiences as memories. Information from these experiences arrives directly from the entorhinal cortex as well as indirectly through the dentate gyrus, which performs sparsification and decorrelation. The computational purpose for these dual input pathways has not been firmly established. We model CA3 as a Hopfield-like network that stores both dense, correlated encodings and sparse, decorrelated encodings. As more memories are stored, the former merge along shared features while the latter remain distinct. We verify our model’s prediction in rat CA3 place cells, which exhibit more distinct tuning during theta phases with sparser activity. Finally, we find that neural networks trained in multitask learning benefit from a loss term that promotes both correlated and decorrelated representations. Thus, the complementary encodings we have found in CA3 can provide broad computational advantages for solving complex tasks."
221,PROST: quantitative identification of spatially variable genes and domain detection in spatial transcriptomics,"Computational methods have been proposed to leverage spatially resolved transcriptomic data, pinpointing genes with spatial expression patterns and delineating tissue domains. However, existing approaches fall short in uniformly quantifying spatially variable genes (SVGs). Moreover, from a methodological viewpoint, while SVGs are naturally associated with depicting spatial domains, they are technically dissociated in most methods. Here, we present a framework (PROST) for the quantitative recognition of spatial transcriptomic patterns, consisting of (i) quantitatively characterizing spatial variations in gene expression patterns through the PROST Index; and (ii) unsupervised clustering of spatial domains via a self-attention mechanism. We demonstrate that PROST performs superior SVG identification and domain segmentation with various spatial resolutions, from multicellular to cellular levels. Importantly, PROST Index can be applied to prioritize spatial expression variations, facilitating the exploration of biological insights. Together, our study provides a flexible and robust framework for analyzing diverse spatial transcriptomic data."
222,Content-aware frame interpolation (CAFI): deep learning-based temporal super-resolution for fast bioimaging,"The development of high-resolution microscopes has made it possible to investigate cellular processes in 3D and over time. However, observing fast cellular dynamics remains challenging because of photobleaching and phototoxicity. Here we report the implementation of two content-aware frame interpolation (CAFI) deep learning networks, Zooming SlowMo and Depth-Aware Video Frame Interpolation, that are highly suited for accurately predicting images in between image pairs, therefore improving the temporal resolution of image series post-acquisition. We show that CAFI is capable of understanding the motion context of biological structures and can perform better than standard interpolation methods. We benchmark CAFI’s performance on 12 different datasets, obtained from four different microscopy modalities, and demonstrate its capabilities for single-particle tracking and nuclear segmentation. CAFI potentially allows for reduced light exposure and phototoxicity on the sample for improved long-term live-cell imaging. The models and the training and testing data are available via the ZeroCostDL4Mic platform."
223,Clinical application of tumour-in-normal contamination assessment from whole genome sequencing,"The unexpected contamination of normal samples with tumour cells reduces variant detection sensitivity, compromising downstream analyses in canonical tumour-normal analyses. Leveraging whole-genome sequencing data available at Genomics England, we develop a tool for normal sample contamination assessment, which we validate in silico and against minimal residual disease testing. From a systematic review of 
\(771\)
 patients with haematological malignancies and sarcomas, we find contamination across a range of cancer clinical indications and DNA sources, with highest prevalence in saliva samples from acute myeloid leukaemia patients, and sorted CD3+ T-cells from myeloproliferative neoplasms. Further exploration reveals 108 hotspot mutations in genes associated with haematological cancers at risk of being subtracted by standard variant calling pipelines. Our work highlights the importance of contamination assessment for accurate somatic variants detection in research and clinical settings, especially with large-scale sequencing projects being utilised to deliver accurate data from which to make clinical decisions for patient care."
224,Deep generative design of RNA family sequences,"RNA engineering has immense potential to drive innovation in biotechnology and medicine. Despite its importance, a versatile platform for the automated design of functional RNA is still lacking. Here, we propose RNA family sequence generator (RfamGen), a deep generative model that designs RNA family sequences in a data-efficient manner by explicitly incorporating alignment and consensus secondary structure information. RfamGen can generate novel and functional RNA family sequences by sampling points from a semantically rich and continuous representation. We have experimentally demonstrated the versatility of RfamGen using diverse RNA families. Furthermore, we confirmed the high success rate of RfamGen in designing functional ribozymes through a quantitative massively parallel assay. Notably, RfamGen successfully generates artificial sequences with higher activity than natural sequences. Overall, RfamGen significantly improves our ability to design functional RNA and opens up new potential for generative RNA engineering in synthetic biology."
225,Longitudinal single cell atlas identifies complex temporal relationship between type I interferon response and COVID-19 severity,"Due to the paucity of longitudinal molecular studies of COVID-19, particularly those covering the early stages of infection (Days 1-8 symptom onset), our understanding of host response over the disease course is limited. We perform longitudinal single cell RNA-seq on 286 blood samples from 108 age- and sex-matched COVID-19 patients, including 73 with early samples. We examine discrete cell subtypes and continuous cell states longitudinally, and we identify upregulation of type I IFN-stimulated genes (ISGs) as the predominant early signature of subsequent worsening of symptoms, which we validate in an independent cohort and corroborate by plasma markers. However, ISG expression is dynamic in progressors, spiking early and then rapidly receding to the level of severity-matched non-progressors. In contrast, cross-sectional analysis shows that ISG expression is deficient and IFN suppressors such as 
SOCS3
 are upregulated in severe and critical COVID-19. We validate the latter in four independent cohorts, and 
SOCS3
 inhibition reduces SARS-CoV-2 replication in vitro. In summary, we identify complexity in type I IFN response to COVID-19, as well as a potential avenue for host-directed therapy."
226,Determinants of epidemic size and the impacts of lulls in seasonal influenza virus circulation,"During the COVID-19 pandemic, levels of seasonal influenza virus circulation were unprecedentedly low, leading to concerns that a lack of exposure to influenza viruses, combined with waning antibody titres, could result in larger and/or more severe post-pandemic seasonal influenza epidemics. However, in most countries the first post-pandemic influenza season was not unusually large and/or severe. Here, based on an analysis of historical influenza virus epidemic patterns from 2002 to 2019, we show that historic lulls in influenza virus circulation had relatively minor impacts on subsequent epidemic size and that epidemic size was more substantially impacted by season-specific effects unrelated to the magnitude of circulation in prior seasons. From measurements of antibody levels from serum samples collected each year from 2017 to 2021, we show that the rate of waning of antibody titres against influenza virus during the pandemic was smaller than assumed in predictive models. Taken together, these results partially explain why the re-emergence of seasonal influenza virus epidemics was less dramatic than anticipated and suggest that influenza virus epidemic dynamics are not currently amenable to multi-season prediction."
227,"From interaction networks to interfaces, scanning intrinsically disordered regions using AlphaFold2","The revolution brought about by AlphaFold2 opens promising perspectives to unravel the complexity of protein-protein interaction networks. The analysis of interaction networks obtained from proteomics experiments does not systematically provide the delimitations of the interaction regions. This is of particular concern in the case of interactions mediated by intrinsically disordered regions, in which the interaction site is generally small. Using a dataset of protein-peptide complexes involving intrinsically disordered regions that are non-redundant with the structures used in AlphaFold2 training, we show that when using the full sequences of the proteins, AlphaFold2-Multimer only achieves 40% success rate in identifying the correct site and structure of the interface. By delineating the interaction region into fragments of decreasing size and combining different strategies for integrating evolutionary information, we manage to raise this success rate up to 90%. We obtain similar success rates using a much larger dataset of protein complexes taken from the ELM database. Beyond the correct identification of the interaction site, our study also explores specificity issues. We show the advantages and limitations of using the AlphaFold2 confidence score to discriminate between alternative binding partners, a task that can be particularly challenging in the case of small interaction motifs."
228,Leveraging single-cell ATAC-seq and RNA-seq to identify disease-critical fetal and adult brain cell types,"Prioritizing disease-critical cell types by integrating genome-wide association studies (GWAS) with functional data is a fundamental goal. Single-cell chromatin accessibility (scATAC-seq) and gene expression (scRNA-seq) have characterized cell types at high resolution, and studies integrating GWAS with scRNA-seq have shown promise, but studies integrating GWAS with scATAC-seq have been limited. Here, we identify disease-critical fetal and adult brain cell types by integrating GWAS summary statistics from 28 brain-related diseases/traits (average 
N
 = 298 K) with 3.2 million scATAC-seq and scRNA-seq profiles from 83 cell types. We identified disease-critical fetal (respectively adult) brain cell types for 22 (respectively 23) of 28 traits using scATAC-seq, and for 8 (respectively 17) of 28 traits using scRNA-seq. Significant scATAC-seq enrichments included fetal photoreceptor cells for major depressive disorder, fetal ganglion cells for BMI, fetal astrocytes for ADHD, and adult VGLUT2 excitatory neurons for schizophrenia. Our findings improve our understanding of brain-related diseases/traits and inform future analyses."
229,Effective binning of metagenomic contigs using contrastive multi-view representation learning,"Contig binning plays a crucial role in metagenomic data analysis by grouping contigs from the same or closely related genomes. However, existing binning methods face challenges in practical applications due to the diversity of data types and the difficulties in efficiently integrating heterogeneous information. Here, we introduce COMEBin, a binning method based on contrastive multi-view representation learning. COMEBin utilizes data augmentation to generate multiple fragments (views) of each contig and obtains high-quality embeddings of heterogeneous features (sequence coverage and k-mer distribution) through contrastive learning. Experimental results on multiple simulated and real datasets demonstrate that COMEBin outperforms state-of-the-art binning methods, particularly in recovering near-complete genomes from real environmental samples. COMEBin outperforms other binning methods remarkably when integrated into metagenomic analysis pipelines, including the recovery of potentially pathogenic antibiotic-resistant bacteria (PARB) and moderate or higher quality bins containing potential biosynthetic gene clusters (BGCs)."
230,Self Fourier shell correlation: properties and application to cryo-ET,"The Fourier shell correlation (FSC) is a measure of the similarity between two signals computed over corresponding shells in the frequency domain and has broad applications in microscopy. In structural biology, the FSC is ubiquitous in methods for validation, resolution determination, and signal enhancement. Computing the FSC usually requires two independent measurements of the same underlying signal, which can be limiting for some applications. Here, we analyze and extend on an approach to estimate the FSC from a single measurement. In particular, we derive the necessary conditions required to estimate the FSC from downsampled versions of a single noisy measurement. These conditions reveal additional corrections which we implement to increase the applicability of the method. We then illustrate two applications of our approach, first as an estimate of the global resolution from a single 3-D structure and second as a data-driven method for denoising tomographic reconstructions in electron cryo-tomography. These results provide general guidelines for computing the FSC from a single measurement and suggest new applications of the FSC in microscopy."
