,Title,Abstract
565,A multi-omics integrative analysis based on CRISPR screens re-defines the pluripotency regulatory network in ESCs,"A comprehensive and precise definition of the pluripotency gene regulatory network (PGRN) is crucial for clarifying the regulatory mechanisms in embryonic stem cells (ESCs). Here, after a CRISPR/Cas9-based functional genomics screen and integrative analysis with other functional genomes, transcriptomes, proteomes and epigenome data, an expanded pluripotency-associated gene set is obtained, and a new PGRN with nine sub-classes is constructed. By integrating the DNA binding, epigenetic modification, chromatin conformation, and RNA expression profiles, the PGRN is resolved to six functionally independent transcriptional modules (CORE, MYC, PAF, PRC, PCGF and TBX). Spatiotemporal transcriptomics reveal activated CORE/MYC/PAF module activity and repressed PRC/PCGF/TBX module activity in both mouse ESCs (mESCs) and pluripotent cells of early embryos. Moreover, this module activity pattern is found to be shared by human ESCs (hESCs) and cancers. Thus, our results provide novel insights into elucidating the molecular basis of ESC pluripotency."
566,Drivers of SARS-CoV-2 testing behaviour: a modelling study using nationwide testing data in England,"During the COVID-19 pandemic, national testing programmes were conducted worldwide on unprecedented scales. While testing behaviour is generally recognised as dynamic and complex, current literature demonstrating and quantifying such relationships is scarce, despite its importance for infectious disease surveillance and control. Here, we characterise the impacts of SARS-CoV-2 transmission, disease susceptibility/severity, risk perception, and public health measures on SARS-CoV-2 PCR testing behaviour in England over 20 months of the pandemic, by linking testing trends to underlying epidemic trends and contextual meta-data within a systematic conceptual framework. The best-fitting model describing SARS-CoV-2 PCR testing behaviour explained close to 80% of the total deviance in NHS test data. Testing behaviour showed complex associations with factors reflecting transmission level, disease susceptibility/severity (e.g. age, dominant variant, and vaccination), public health measures (e.g. testing strategies and lockdown), and associated changes in risk perception, varying throughout the pandemic and differing between infected and non-infected people."
567,BUDDY: molecular formula discovery via bottom-up MS/MS interrogation,"A substantial fraction of metabolic features remains undetermined in mass spectrometry (MS)-based metabolomics, and molecular formula annotation is the starting point for unraveling their chemical identities. Here we present bottom-up tandem MS (MS/MS) interrogation, a method for de novo formula annotation. Our approach prioritizes MS/MS-explainable formula candidates, implements machine-learned ranking and offers false discovery rate estimation. Compared with the mathematically exhaustive formula enumeration, our approach shrinks the formula candidate space by 42.8% on average. Method benchmarking on annotation accuracy was systematically carried out on reference MS/MS libraries and real metabolomics datasets. Applied on 155,321 recurrent unidentified spectra, our approach confidently annotated >5,000 novel molecular formulae absent from chemical databases. Beyond the level of individual metabolic features, we combined bottom-up MS/MS interrogation with global optimization to refine formula annotations while revealing peak interrelationships. This approach allowed the systematic annotation of 37 fatty acid amide molecules in human fecal data. All bioinformatics pipelines are available in a standalone software, BUDDY (
https://github.com/HuanLab/BUDDY
)."
568,Histopathology images predict multi-omics aberrations and prognoses in colorectal cancer patients,"Histopathologic assessment is indispensable for diagnosing colorectal cancer (CRC). However, manual evaluation of the diseased tissues under the microscope cannot reliably inform patient prognosis or genomic variations crucial for treatment selections. To address these challenges, we develop the Multi-omics Multi-cohort Assessment (MOMA) platform, an explainable machine learning approach, to systematically identify and interpret the relationship between patients’ histologic patterns, multi-omics, and clinical profiles in three large patient cohorts (
n
 = 1888). MOMA successfully predicts the overall survival, disease-free survival (log-rank test 
P
-value<0.05), and copy number alterations of CRC patients. In addition, our approaches identify interpretable pathology patterns predictive of gene expression profiles, microsatellite instability status, and clinically actionable genetic alterations. We show that MOMA models are generalizable to multiple patient populations with different demographic compositions and pathology images collected from distinctive digitization methods. Our machine learning approaches provide clinically actionable predictions that could inform treatments for colorectal cancer patients."
569,Ripply suppresses Tbx6 to induce dynamic-to-static conversion in somite segmentation,"The metameric pattern of somites is created based on oscillatory expression of clock genes in presomitic mesoderm. However, the mechanism for converting the dynamic oscillation to a static pattern of somites is still unclear. Here, we provide evidence that Ripply/Tbx6 machinery is a key regulator of this conversion. Ripply1/Ripply2-mediated removal of Tbx6 protein defines somite boundary and also leads to cessation of clock gene expression in zebrafish embryos. On the other hand, activation of 
ripply1/ripply2
 mRNA and protein expression is periodically regulated by clock oscillation in conjunction with an Erk signaling gradient. Whereas Ripply protein decreases rapidly in embryos, Ripply-triggered Tbx6 suppression persists long enough to complete somite boundary formation. Mathematical modeling shows that a molecular network based on results of this study can reproduce dynamic-to-static conversion in somitogenesis. Furthermore, simulations with this model suggest that sustained suppression of Tbx6 caused by Ripply is crucial in this conversion."
570,Predictive and robust gene selection for spatial transcriptomics,"A prominent trend in single-cell transcriptomics is providing spatial context alongside a characterization of each cell’s molecular state. This typically requires targeting an a priori selection of genes, often covering less than 1% of the genome, and a key question is how to optimally determine the small gene panel. We address this challenge by introducing a flexible deep learning framework, PERSIST, to identify informative gene targets for spatial transcriptomics studies by leveraging reference scRNA-seq data. Using datasets spanning different brain regions, species, and scRNA-seq technologies, we show that PERSIST reliably identifies panels that provide more accurate prediction of the genome-wide expression profile, thereby capturing more information with fewer genes. PERSIST can be adapted to specific biological goals, and we demonstrate that PERSIST’s binarization of gene expression levels enables models trained on scRNA-seq data to generalize with to spatial transcriptomics data, despite the complex shift between these technologies."
571,PUREE: accurate pan-cancer tumor purity estimation from gene expression data,"Tumors are complex masses composed of malignant and non-malignant cells. Variation in tumor purity (proportion of cancer cells in a sample) can both confound integrative analysis and enable studies of tumor heterogeneity. Here we developed PUREE, which uses a weakly supervised learning approach to infer tumor purity from a tumor gene expression profile. PUREE was trained on gene expression data and genomic consensus purity estimates from 7864 solid tumor samples. PUREE predicted purity with high accuracy across distinct solid tumor types and generalized to tumor samples from unseen tumor types and cohorts. Gene features of PUREE were further validated using single-cell RNA-seq data from distinct tumor types. In a comprehensive benchmark, PUREE outperformed existing transcriptome-based purity estimation approaches. Overall, PUREE is a highly accurate and versatile method for estimating tumor purity and interrogating tumor heterogeneity from bulk tumor gene expression data, which can complement genomics-based approaches or be used in settings where genomic data is unavailable."
572,Harmonizing across datasets to improve the transferability of drug combination prediction,"Combination treatment has multiple advantages over traditional monotherapy in clinics, thus becoming a target of interest for many high-throughput screening (HTS) studies, which enables the development of machine learning models predicting the response of new drug combinations. However, most existing models have been tested only within a single study, and these models cannot generalize across different datasets due to significantly variable experimental settings. Here, we thoroughly assessed the transferability issue of single-study-derived models on new datasets. More importantly, we propose a method to overcome the experimental variability by harmonizing dose–response curves of different studies. Our method improves the prediction performance of machine learning models by 184% and 1367% compared to the baseline models in intra-study and inter-study predictions, respectively, and shows consistent improvement in multiple cross-validation settings. Our study addresses the crucial question of the transferability in drug combination predictions, which is fundamental for such models to be extrapolated to new drug combination discovery and clinical applications that are 
de facto
 different datasets."
573,Performance efficient macromolecular mechanics via sub-nanometer shape based coarse graining,"Dimensionality reduction via coarse grain modeling is a valuable tool in biomolecular research. For large assemblies, ultra coarse models are often knowledge-based, relying on a priori information to parameterize models thus hindering general predictive capability. Here, we present substantial advances to the shape based coarse graining (SBCG) method, which we refer to as SBCG2. SBCG2 utilizes a revitalized formulation of the topology representing network which makes high-granularity modeling possible, preserving atomistic details that maintain assembly characteristics. Further, we present a method of granularity selection based on charge density Fourier Shell Correlation and have additionally developed a refinement method to optimize, adjust and validate high-granularity models. We demonstrate our approach with the conical HIV-1 capsid and heteromultimeric cofilin-2 bound actin filaments. Our approach is available in the Visual Molecular Dynamics (VMD) software suite, and employs a CHARMM-compatible Hamiltonian that enables high-performance simulation in the GPU-resident NAMD3 molecular dynamics engine."
574,Comparison of transformations for single-cell RNA-seq data,"The count table, a numeric matrix of genes × cells, is the basic input data structure in the analysis of single-cell RNA-sequencing data. A common preprocessing step is to adjust the counts for variable sampling efficiency and to transform them so that the variance is similar across the dynamic range. These steps are intended to make subsequent application of generic statistical methods more palatable. Here, we describe four transformation approaches based on the delta method, model residuals, inferred latent expression state and factor analysis. We compare their strengths and weaknesses and find that the latter three have appealing theoretical properties; however, in benchmarks using simulated and real-world data, it turns out that a rather simple approach, namely, the logarithm with a pseudo-count followed by principal-component analysis, performs as well or better than the more sophisticated alternatives. This result highlights limitations of current theoretical analysis as assessed by bottom-line performance benchmarks."
575,Integrative modeling of tumor genomes and epigenomes for enhanced cancer diagnosis by cell-free DNA,"Multi-cancer early detection remains a key challenge in cell-free DNA (cfDNA)-based liquid biopsy. Here, we perform cfDNA whole-genome sequencing to generate two test datasets covering 2125 patient samples of 9 cancer types and 1241 normal control samples, and also a reference dataset for background variant filtering based on 20,529 low-depth healthy samples. An external cfDNA dataset consisting of 208 cancer and 214 normal control samples is used for additional evaluation. Accuracy for cancer detection and tissue-of-origin localization is achieved using our algorithm, which incorporates cancer type-specific profiles of mutation distribution and chromatin organization in tumor tissues as model references. Our integrative model detects early-stage cancers, including those of pancreatic origin, with high sensitivity that is comparable to that of late-stage detection. Model interpretation reveals the contribution of cancer type-specific genomic and epigenomic features. Our methodologies may lay the groundwork for accurate cfDNA-based cancer diagnosis, especially at early stages."
576,High-resolution Nanopore methylome-maps reveal random hyper-methylation at CpG-poor regions as driver of chemoresistance in leukemias,"Aberrant DNA methylation at CpG dinucleotides is a cancer hallmark that is associated with the emergence of resistance to anti cancer treatment, though molecular mechanisms and biological significance remain elusive. Genome scale methylation maps by currently used methods are based on chemical modification of DNA and are best suited for analyses of methylation at CpG rich regions (CpG islands). We report the first high coverage whole-genome map in cancer using the long read nanopore technology, which allows simultaneous DNA-sequence and -methylation analyses on native DNA. We analyzed clonal epigenomic/genomic evolution in Acute Myeloid Leukemias (AMLs) at diagnosis and relapse, after chemotherapy. Long read sequencing coupled to a novel computational method allowed definition of differential methylation at unprecedented resolution, and showed that the relapse methylome is characterized by hypermethylation at both CpG islands and sparse CpGs regions. Most differentially methylated genes, however, were not differentially expressed nor enriched for chemoresistance genes. A small fraction of under-expressed and hyper-methylated genes at sparse CpGs, in the gene body, was significantly enriched in transcription factors (TFs). Remarkably, these few TFs supported large gene-regulatory networks including 50% of all differentially expressed genes in the relapsed AMLs and highly-enriched in chemoresistance genes. Notably, hypermethylated regions at sparse CpGs were poorly conserved in the relapsed AMLs, under-represented at their genomic positions and showed higher methylation entropy, as compared to CpG islands. Analyses of available datasets confirmed TF binding to their target genes and conservation of the same gene-regulatory networks in large patient cohorts. Relapsed AMLs carried few patient specific structural variants and DNA mutations, apparently not involved in drug resistance. Thus, drug resistance in AMLs can be mainly ascribed to the selection of random epigenetic alterations at sparse CpGs of a few transcription factors, which then induce reprogramming of the relapsing phenotype, independently of clonal genomic evolution."
577,Predicting response to enzalutamide and abiraterone in metastatic prostate cancer using whole-omics machine learning,"Response to androgen receptor signaling inhibitors (ARSI) varies widely in metastatic castration resistant prostate cancer (mCRPC). To improve treatment guidance, biomarkers are needed. We use whole-genomics (WGS; 
n
 = 155) with matching whole-transcriptomics (WTS; 
n
 = 113) from biopsies of ARSI-treated mCRPC patients for unbiased discovery of biomarkers and development of machine learning-based prediction models. Tumor mutational burden (
q
 < 0.001), structural variants (
q
 < 0.05), tandem duplications (
q
 < 0.05) and deletions (
q
 < 0.05) are enriched in poor responders, coupled with distinct transcriptomic expression profiles. Validating various classification models predicting treatment duration with ARSI on our internal and external mCRPC cohort reveals two best-performing models, based on the combination of prior treatment information with either the four combined enriched genomic markers or with overall transcriptomic profiles. In conclusion, predictive models combining genomic, transcriptomic, and clinical data can predict response to ARSI in mCRPC patients and, with additional optimization and prospective validation, could improve treatment guidance."
578,Improving the generalizability of protein-ligand binding predictions with AI-Bind,"Identifying novel drug-target interactions is a critical and rate-limiting step in drug discovery. While deep learning models have been proposed to accelerate the identification process, here we show that state-of-the-art models fail to generalize to novel (i.e., never-before-seen) structures. We unveil the mechanisms responsible for this shortcoming, demonstrating how models rely on shortcuts that leverage the topology of the protein-ligand bipartite network, rather than learning the node features. Here we introduce AI-Bind, a pipeline that combines network-based sampling strategies with unsupervised pre-training to improve binding predictions for novel proteins and ligands. We validate AI-Bind predictions via docking simulations and comparison with recent experimental evidence, and step up the process of interpreting machine learning prediction of protein-ligand binding by identifying potential active binding sites on the amino acid sequence. AI-Bind is a high-throughput approach to identify drug-target combinations with the potential of becoming a powerful tool in drug discovery."
579,Predicting compound activity from phenotypic profiles and chemical structures,"Predicting assay results for compounds virtually using chemical structures and phenotypic profiles has the potential to reduce the time and resources of screens for drug discovery. Here, we evaluate the relative strength of three high-throughput data sources—chemical structures, imaging (Cell Painting), and gene-expression profiles (L1000)—to predict compound bioactivity using a historical collection of 16,170 compounds tested in 270 assays for a total of 585,439 readouts. All three data modalities can predict compound activity for 6–10% of assays, and in combination they predict 21% of assays with high accuracy, which is a 2 to 3 times higher success rate than using a single modality alone. In practice, the accuracy of predictors could be lower and still be useful, increasing the assays that can be predicted from 37% with chemical structures alone up to 64% when combined with phenotypic data. Our study shows that unbiased phenotypic profiling can be leveraged to enhance compound bioactivity prediction to accelerate the early stages of the drug-discovery process."
580,SpaDecon: cell-type deconvolution in spatial transcriptomics with semi-supervised learning,"Spatially resolved transcriptomics (SRT) has advanced our understanding of the spatial patterns of gene expression, but the lack of single-cell resolution in spatial barcoding-based SRT hinders the inference of specific locations of individual cells. To determine the spatial distribution of cell types in SRT, we present SpaDecon, a semi-supervised learning approach that incorporates gene expression, spatial location, and histology information for cell-type deconvolution. SpaDecon was evaluated through analyses of four real SRT datasets using knowledge of the expected distributions of cell types. Quantitative evaluations were performed for four pseudo-SRT datasets constructed according to benchmark proportions. Using mean squared error and Jensen-Shannon divergence with the benchmark proportions as evaluation criteria, we show that SpaDecon performance surpasses that of published cell-type deconvolution methods. Given the accuracy and computational speed of SpaDecon, we anticipate it will be valuable for SRT data analysis and will facilitate the integration of genomics and digital pathology."
581,Continuous millisecond conformational cycle of a DEAH box helicase reveals control of domain motions by atomic-scale transitions,"Helicases are motor enzymes found in every living organism and viruses, where they maintain the stability of the genome and control against false recombination. The DEAH-box helicase Prp43 plays a crucial role in pre-mRNA splicing in unicellular organisms by translocating single-stranded RNA. The molecular mechanisms and conformational transitions of helicases are not understood at the atomic level. We present a complete conformational cycle of RNA translocation by Prp43 in atomic detail based on molecular dynamics simulations. To enable the sampling of such complex transition on the millisecond timescale, we combined two enhanced sampling techniques, namely simulated tempering and adaptive sampling guided by crystallographic data. During RNA translocation, the center-of-mass motions of the RecA-like domains followed the established inchworm model, whereas the domains crawled along the RNA in a caterpillar-like movement, suggesting an inchworm/caterpillar model. However, this crawling required a complex sequence of atomic-scale transitions involving the release of an arginine finger from the ATP pocket, stepping of the hook-loop and hook-turn motifs along the RNA backbone, and several others. These findings highlight that large-scale domain dynamics may be controlled by complex sequences of atomic-scale transitions."
582,CD-CODE: crowdsourcing condensate database and encyclopedia,"The discovery of biomolecular condensates transformed our understanding of intracellular compartmentalization of molecules. To integrate interdisciplinary scientific knowledge about the function and composition of biomolecular condensates, we developed the crowdsourcing condensate database and encyclopedia (
cd-code.org
). CD-CODE is a community-editable platform, which includes a database of biomolecular condensates based on the literature, an encyclopedia of relevant scientific terms and a crowdsourcing web application. Our platform will accelerate the discovery and validation of biomolecular condensates, and facilitate efforts to understand their role in disease and as therapeutic targets."
583,Automated optimisation of solubility and conformational stability of antibodies and proteins,"Biologics, such as antibodies and enzymes, are crucial in research, biotechnology, diagnostics, and therapeutics. Often, biologics with suitable functionality are discovered, but their development is impeded by developability issues. Stability and solubility are key biophysical traits underpinning developability potential, as they determine aggregation, correlate with production yield and poly-specificity, and are essential to access parenteral and oral delivery. While advances for the optimisation of individual traits have been made, the co-optimization of multiple traits remains highly problematic and time-consuming, as mutations that improve one property often negatively impact others. In this work, we introduce a fully automated computational strategy for the simultaneous optimisation of conformational stability and solubility, which we experimentally validate on six antibodies, including two approved therapeutics. Our results on 42 designs demonstrate that the computational procedure is highly effective at improving developability potential, while not affecting antigen-binding. We make the method available as a webserver at www-cohsoftware.ch.cam.ac.uk."
584,Structural mechanism of a drug-binding process involving a large conformational change of the protein target,"Proteins often undergo large conformational changes when binding small molecules, but atomic-level descriptions of such events have been elusive. Here, we report unguided molecular dynamics simulations of Abl kinase binding to the cancer drug imatinib. In the simulations, imatinib first selectively engages Abl kinase in its autoinhibitory conformation. Consistent with inferences drawn from previous experimental studies, imatinib then induces a large conformational change of the protein to reach a bound complex that closely resembles published crystal structures. Moreover, the simulations reveal a surprising local structural instability in the C-terminal lobe of Abl kinase during binding. The unstable region includes a number of residues that, when mutated, confer imatinib resistance by an unknown mechanism. Based on the simulations, NMR spectra, hydrogen-deuterium exchange measurements, and thermostability measurements and estimates, we suggest that these mutations confer imatinib resistance by exacerbating structural instability in the C-terminal lobe, rendering the imatinib-bound state energetically unfavorable."
585,"Etiology of oncogenic fusions in 5,190 childhood cancers and its clinical and therapeutic implication","Oncogenic fusions formed through chromosomal rearrangements are hallmarks of childhood cancer that define cancer subtype, predict outcome, persist through treatment, and can be ideal therapeutic targets. However, mechanistic understanding of the etiology of oncogenic fusions remains elusive. Here we report a comprehensive detection of 272 oncogenic fusion gene pairs by using tumor transcriptome sequencing data from 5190 childhood cancer patients. We identify diverse factors, including translation frame, protein domain, splicing, and gene length, that shape the formation of oncogenic fusions. Our mathematical modeling reveals a strong link between differential selection pressure and clinical outcome in 
CBFB
-
MYH11
. We discover 4 oncogenic fusions, including 
RUNX1
-
RUNX1T1
, 
TCF3
-
PBX1
, 
CBFA2T3
-
GLIS2
, and 
KMT2A
-
AFDN
, with promoter-hijacking-like features that may offer alternative strategies for therapeutic targeting. We uncover extensive alternative splicing in oncogenic fusions including 
KMT2A
-
MLLT3
, 
KMT2A
-
MLLT10
, 
C11orf95
-
RELA
, 
NUP98
-
NSD1
, 
KMT2A
-
AFDN
 and 
ETV6
-
RUNX1
. We discover neo splice sites in 18 oncogenic fusion gene pairs and demonstrate that such splice sites confer therapeutic vulnerability for etiology-based genome editing. Our study reveals general principles on the etiology of oncogenic fusions in childhood cancer and suggests profound clinical implications including etiology-based risk stratification and genome-editing-based therapeutics."
586,Buffering of transcription rate by mRNA half-life is a conserved feature of Rett syndrome models,"Transcriptional changes in Rett syndrome (RTT) are assumed to directly correlate with steady-state mRNA levels, but limited evidence in mice suggests that changes in transcription can be compensated by post-transcriptional regulation. We measure transcription rate and mRNA half-life changes in RTT patient neurons using RATEseq, and re-interpret nuclear and whole-cell RNAseq from 
Mecp2
 mice. Genes are dysregulated by changing transcription rate or half-life and are buffered when both change. We utilized classifier models to predict the direction of transcription rate changes and find that combined frequencies of three dinucleotides are better predictors than CA and CG. MicroRNA and RNA-binding Protein (RBP) motifs are enriched in 3ʹUTRs of genes with half-life changes. Nuclear RBP motifs are enriched on buffered genes with increased transcription rate. We identify post-transcriptional mechanisms in humans and mice that alter half-life or buffer transcription rate changes when a transcriptional modulator gene is mutated in a neurodevelopmental disorder."
587,"Systematic comparison of tools used for m
6
A mapping from nanopore direct RNA sequencing","N6-methyladenosine (m6A) has been increasingly recognized as a new and important regulator of gene expression. To date, transcriptome-wide m6A detection primarily relies on well-established methods using next-generation sequencing (NGS) platform. However, direct RNA sequencing (DRS) using the Oxford Nanopore Technologies (ONT) platform has recently emerged as a promising alternative method to study m6A. While multiple computational tools are being developed to facilitate the direct detection of nucleotide modifications, little is known about the capabilities and limitations of these tools. Here, we systematically compare ten tools used for mapping m6A from ONT DRS data. We find that most tools present a trade-off between precision and recall, and integrating results from multiple tools greatly improve performance. Using a negative control could improve precision by subtracting certain intrinsic bias. We also observed variation in detection capabilities and quantitative information among motifs, and identified sequencing depth and m6A stoichiometry as potential factors affecting performance. Our study provides insight into the computational tools currently used for mapping m6A based on ONT DRS data and highlights the potential for further improving these tools, which may serve as the basis for future research."
588,Structure-preserving visualization for single-cell RNA-Seq profiles using deep manifold transformation with batch-correction,"Dimensionality reduction and visualization play an important role in biological data analysis, such as data interpretation of single-cell RNA sequences (scRNA-seq). It is desired to have a visualization method that can not only be applicable to various application scenarios, including cell clustering and trajectory inference, but also satisfy a variety of technical requirements, especially the ability to preserve inherent structure of data and handle with batch effects. However, no existing methods can accommodate these requirements in a unified framework. In this paper, we propose a general visualization method, deep visualization (DV), that possesses the ability to preserve inherent structure of data and handle batch effects and is applicable to a variety of datasets from different application domains and dataset scales. The method embeds a given dataset into a 2- or 3-dimensional visualization space, with either a Euclidean or hyperbolic metric depending on a specified task type with type 
static
 (at a time point) or 
dynamic
 (at a sequence of time points) scRNA-seq data, respectively. Specifically, DV learns a structure graph to describe the relationships between data samples, transforms the data into visualization space while preserving the geometric structure of the data and correcting batch effects in an end-to-end manner. The experimental results on nine datasets in complex tissue from human patients or animal development demonstrate the competitiveness of DV in discovering complex cellular relations, uncovering temporal trajectories, and addressing complex batch factors. We also provide a preliminary attempt to pre-train a DV model for visualization of new incoming data."
589,Habit formation viewed as structural change in the behavioral network,"Habit formation is a process in which an action becomes involuntary. While goal-directed behavior is driven by its consequences, habits are elicited by a situation rather than its consequences. Existing theories have proposed that actions are controlled by corresponding two distinct systems. Although canonical theories based on such distinctions are starting to be challenged, there are a few theoretical frameworks that implement goal-directed behavior and habits within a single system. Here, we propose a novel theoretical framework by hypothesizing that behavior is a network composed of several responses. With this framework, we have shown that the transition of goal-directed actions to habits is caused by a change in a single network structure. Furthermore, we confirmed that the proposed network model behaves in a manner consistent with the existing experimental results reported in animal behavioral studies. Our results revealed that habit could be formed under the control of a single system rather than two distinct systems. By capturing the behavior as a single network change, this framework provides a new perspective on studying the structure of the behavior for experimental and theoretical research."
590,Cellcano: supervised cell type identification for single cell ATAC-seq data,"Computational cell type identification is a fundamental step in single-cell omics data analysis. Supervised celltyping methods have gained increasing popularity in single-cell RNA-seq data because of the superior performance and the availability of high-quality reference datasets. Recent technological advances in profiling chromatin accessibility at single-cell resolution (scATAC-seq) have brought new insights to the understanding of epigenetic heterogeneity. With continuous accumulation of scATAC-seq datasets, supervised celltyping method specifically designed for scATAC-seq is in urgent need. Here we develop Cellcano, a computational method based on a two-round supervised learning algorithm to identify cell types from scATAC-seq data. The method alleviates the distributional shift between reference and target data and improves the prediction performance. After systematically benchmarking Cellcano on 50 well-designed celltyping tasks from various datasets, we show that Cellcano is accurate, robust, and computationally efficient. Cellcano is well-documented and freely available at 
https://marvinquiet.github.io/Cellcano/
."
591,The CellPhe toolkit for cell phenotyping using time-lapse imaging and pattern recognition,"With phenotypic heterogeneity in whole cell populations widely recognised, the demand for quantitative and temporal analysis approaches to characterise single cell morphology and dynamics has increased. We present CellPhe, a pattern recognition toolkit for the unbiased characterisation of cellular phenotypes within time-lapse videos. CellPhe imports tracking information from multiple segmentation and tracking algorithms to provide automated cell phenotyping from different imaging modalities, including fluorescence. To maximise data quality for downstream analysis, our toolkit includes automated recognition and removal of erroneous cell boundaries induced by inaccurate tracking and segmentation. We provide an extensive list of features extracted from individual cell time series, with custom feature selection to identify variables that provide greatest discrimination for the analysis in question. Using ensemble classification for accurate prediction of cellular phenotype and clustering algorithms for the characterisation of heterogeneous subsets, we validate and prove adaptability using different cell types and experimental conditions."
592,Rapid detection of neurons in widefield calcium imaging datasets after training with synthetic data,"Widefield microscopy can provide optical access to multi-millimeter fields of view and thousands of neurons in mammalian brains at video rate. However, tissue scattering and background contamination results in signal deterioration, making the extraction of neuronal activity challenging, laborious and time consuming. Here we present our deep-learning-based widefield neuron finder (DeepWonder), which is trained by simulated functional recordings and effectively works on experimental data to achieve high-fidelity neuronal extraction. Equipped with systematic background contribution priors, DeepWonder conducts neuronal inference with an order-of-magnitude-faster speed and improved accuracy compared with alternative approaches. DeepWonder removes background contaminations and is computationally efficient. Specifically, DeepWonder accomplishes 50-fold signal-to-background ratio enhancement when processing terabytes-scale cortex-wide functional recordings, with over 14,000 neurons extracted in 17 h."
593,Comparative analysis of dimension reduction methods for cytometry by time-of-flight data,"While experimental and informatic techniques around single cell sequencing (scRNA-seq) are advanced, research around mass cytometry (CyTOF) data analysis has severely lagged behind. CyTOF data are notably different from scRNA-seq data in many aspects. This calls for the evaluation and development of computational methods specific for CyTOF data. Dimension reduction (DR) is one of the critical steps of single cell data analysis. Here, we benchmark the performances of 21 DR methods on 110 real and 425 synthetic CyTOF samples. We find that less well-known methods like SAUCIE, SQuaD-MDS, and scvis are the overall best performers. In particular, SAUCIE and scvis are well balanced, SQuaD-MDS excels at structure preservation, whereas UMAP has great downstream analysis performance. We also find that t-SNE (along with SQuad-MDS/t-SNE Hybrid) possesses the best local structure preservation. Nevertheless, there is a high level of complementarity between these tools, so the choice of method should depend on the underlying data structure and the analytical needs."
594,Spatial probabilistic mapping of metabolite ensembles in mass spectrometry imaging,"Mass spectrometry imaging vows to enable simultaneous spatially resolved investigation of hundreds of metabolites in tissues, but it primarily relies on traditional ion images for non-data-driven metabolite visualization and analysis. The rendering and interpretation of ion images neither considers nonlinearities in the resolving power of mass spectrometers nor does it yet evaluate the statistical significance of differential spatial metabolite abundance. Here, we outline the computational framework moleculaR (
https://github.com/CeMOS-Mannheim/moleculaR
) that is expected to improve signal reliability by data-dependent Gaussian-weighting of ion intensities and that introduces probabilistic molecular mapping of statistically significant nonrandom patterns of relative spatial abundance of metabolites-of-interest in tissue. moleculaR also enables cross-tissue statistical comparisons and collective molecular projections of entire biomolecular ensembles followed by their spatial statistical significance evaluation on a single tissue plane. It thereby fosters the spatially resolved investigation of ion milieus, lipid remodeling pathways, or complex scores like the adenylate energy charge within the same image."
595,Signatures of T cell immunity revealed using sequence similarity with TCRDivER algorithm,"Changes in the T cell receptor (TCR) repertoires have become important markers for monitoring disease or therapy progression. With the rise of immunotherapy usage in cancer, infectious and autoimmune disease, accurate assessment and comparison of the “state"" of the TCR repertoire has become paramount. One important driver of change within the repertoire is T cell proliferation following immunisation. A way of monitoring this is by investigating large clones of individual T cells believed to bind epitopes connected to the disease. However, as a single target can be bound by many different TCRs, monitoring individual clones cannot fully account for T cell cross-reactivity. Moreover, T cells responding to the same target often exhibit higher sequence similarity, which highlights the importance of accounting for TCR similarity within the repertoire. This complexity of binding relationships between a TCR and its target convolutes comparison of immune responses between individuals or comparisons of TCR repertoires at different timepoints. Here we propose TCRDivER algorithm (T cell Receptor Diversity Estimates for Repertoires), a global method of T cell repertoire comparison using diversity profiles sensitive to both clone size and sequence similarity. This approach allowed for distinction between spleen TCR repertoires of immunised and non-immunised mice, showing the need for including both facets of repertoire changes simultaneously. The analysis revealed biologically interpretable relationships between sequence similarity and clonality. These aid in understanding differences and separation of repertoires stemming from different biological context. With the rise of availability of sequencing data we expect our tool to find broad usage in clinical and research applications."
596,Bayesian stroke modeling details sex biases in the white matter substrates of aphasia,"Ischemic cerebrovascular events often lead to aphasia. Previous work provided hints that such strokes may affect women and men in distinct ways. Women tend to suffer strokes with more disabling language impairment, even if the lesion size is comparable to men. In 1401 patients, we isolate data-led representations of anatomical lesion patterns and hand-tailor a Bayesian analytical solution to carefully model the degree of sex divergence in predicting language outcomes ~3 months after stroke. We locate lesion-outcome effects in the left-dominant language network that highlight the ventral pathway as a core lesion focus across different tests of language performance. We provide detailed evidence for sex-specific brain-behavior associations in the domain-general networks associated with cortico-subcortical pathways, with unique contributions of the fornix in women and cingular fiber bundles in men. Our collective findings suggest diverging white matter substrates in how stroke causes language deficits in women and men. Clinically acknowledging such sex disparities has the potential to improve personalized treatment for stroke patients worldwide."
